8000007                                       | 2026-05-13 20:27:55 |       21086.04 |      730624.52
8000008                                       | 2026-05-13 20:27:56 |       15820.06 |      746444.58
9000007                                       | 2026-05-13 20:32:24 |       50143.30 |      796587.88
9000008                                       | 2026-05-13 20:32:24 |        8538.54 |      805126.43
5000005                                       | 2026-05-13 20:38:07 |        8647.47 |      813773.90
5000006                                       | 2026-05-13 20:38:08 |       19704.27 |      833478.17
6000005                                       | 2026-05-13 20:40:10 |       25042.85 |      858521.02
11000006                                      | 2026-05-13 20:45:17 |       11219.32 |      869740.34
11000007                                      | 2026-05-13 20:45:18 |        9385.79 |      879126.13
10000007                                      | 2026-05-13 20:46:05 |       17943.25 |      897069.38
10000008                                      | 2026-05-13 20:46:06 |       12570.88 |      909640.26
7000009                                       | 2026-05-13 20:46:56 |       31349.90 |      940990.16
7000010                                       | 2026-05-13 20:46:58 |       10030.60 |      951020.76
7000011                                       | 2026-05-13 20:46:58 |        5543.37 |      956564.13
6000006                                       | 2026-05-13 20:51:06 |       33770.68 |      990334.81
8000009                                       | 2026-05-13 20:54:19 |       12358.11 |     1002692.92
8000010                                       | 2026-05-13 20:54:20 |       16575.27 |     1019268.19
9000009                                       | 2026-05-13 20:57:13 |       33068.69 |     1052336.87
5000007                                       | 2026-05-13 21:04:15 |       13329.63 |     1065666.51
5000008                                       | 2026-05-13 21:04:16 |       22759.40 |     1088425.90
10000009                                      | 2026-05-13 21:08:49 |       24607.54 |     1113033.45
11000008                                      | 2026-05-13 21:10:33 |       20713.02 |     1133746.47
11000009                                      | 2026-05-13 21:10:34 |       17944.06 |     1151690.53
7000012                                       | 2026-05-13 21:15:07 |        5654.46 |     1157344.99
7000013                                       | 2026-05-13 21:15:08 |        2583.48 |     1159928.47
7000014                                       | 2026-05-13 21:15:08 |        3533.63 |     1163462.11
7000015                                       | 2026-05-13 21:15:09 |       14943.79 |     1178405.90
7000016                                       | 2026-05-13 21:15:10 |        8049.97 |     1186455.86
3                                             | 2026-05-13 21:15:53 |       51139.06 |     1237594.92
8000011                                       | 2026-05-13 21:17:34 |        7989.27 |     1245584.19
8000012                                       | 2026-05-13 21:17:36 |       10269.37 |     1255853.56
8000013                                       | 2026-05-13 21:17:36 |       10256.58 |     1266110.14
6000007                                       | 2026-05-13 21:17:40 |        5289.89 |     1271400.04
9000010                                       | 2026-05-13 21:25:54 |       17296.19 |     1288696.23
9000011                                       | 2026-05-13 21:25:55 |       18806.21 |     1307502.44
11000010                                      | 2026-05-13 21:28:23 |       20716.45 |     1328218.89
5000009                                       | 2026-05-13 21:31:27 |        8309.58 |     1336528.47
5000010                                       | 2026-05-13 21:31:28 |        6340.58 |     1342869.04
5000011                                       | 2026-05-13 21:31:28 |        7417.22 |     1350286.27
4                                             | 2026-05-13 21:31:38 |       20727.24 |     1371013.51
6000008                                       | 2026-05-13 21:33:30 |       42301.21 |     1413314.72
10000010                                      | 2026-05-13 21:36:21 |       52850.07 |     1466164.79
10000011                                      | 2026-05-13 21:36:23 |        9739.89 |     1475904.68
7000017                                       | 2026-05-13 21:43:16 |        6960.10 |     1482864.78
7000018                                       | 2026-05-13 21:43:17 |        1828.20 |     1484692.99
7000019                                       | 2026-05-13 21:43:17 |        6384.37 |     1491077.36
7000020                                       | 2026-05-13 21:43:18 |        8702.50 |     1499779.86
7000021                                       | 2026-05-13 21:43:20 |        8568.19 |     1508348.05
8000014                                       | 2026-05-13 21:44:53 |       14434.61 |     1522782.67
9000012                                       | 2026-05-13 21:51:48 |       19413.70 |     1542196.37
9000013                                       | 2026-05-13 21:51:49 |        6282.80 |     1548479.17
9000014                                       | 2026-05-13 21:51:49 |        1615.64 |     1550094.81
9000015                                       | 2026-05-13 21:51:50 |        5193.92 |     1555288.74
11000011                                      | 2026-05-13 21:52:08 |       45130.94 |     1600419.67
5000012                                       | 2026-05-13 21:56:14 |       17226.19 |     1617645.86
5000013                                       | 2026-05-13 21:56:15 |        3537.63 |     1621183.49
5000014                                       | 2026-05-13 21:56:16 |        1753.28 |     1622936.77
5000015                                       | 2026-05-13 21:56:17 |       15458.46 |     1638395.23
5                                             | 2026-05-13 21:57:14 |       35265.74 |     1673660.97
6                                             | 2026-05-13 21:57:15 |       17269.56 |     1690930.53
6000009                                       | 2026-05-13 22:00:06 |       18056.02 |     1708986.55
6000010                                       | 2026-05-13 22:00:07 |       19996.87 |     1728983.42
10000012                                      | 2026-05-13 22:02:33 |       17554.49 |     1746537.91
7000022                                       | 2026-05-13 22:08:54 |        5670.66 |     1752208.57
7000023                                       | 2026-05-13 22:08:55 |        3697.49 |     1755906.06
7000024                                       | 2026-05-13 22:08:56 |        5934.45 |     1761840.51
7000025                                       | 2026-05-13 22:08:57 |        2820.37 |     1764660.88
7000026                                       | 2026-05-13 22:08:57 |        2578.00 |     1767238.88
7000027                                       | 2026-05-13 22:08:58 |        8569.09 |     1775807.97
8000015                                       | 2026-05-13 22:09:37 |       30515.10 |     1806323.07
8000016                                       | 2026-05-13 22:09:38 |        5370.07 |     1811693.14
8000017                                       | 2026-05-13 22:09:38 |        2673.16 |     1814366.30
8000018                                       | 2026-05-13 22:09:39 |       10335.81 |     1824702.11
5000016                                       | 2026-05-13 22:16:55 |       15356.40 |     1840058.51
9000016                                       | 2026-05-13 22:19:35 |        6311.63 |     1846370.13
9000017                                       | 2026-05-13 22:19:35 |        4571.27 |     1850941.40
9000018                                       | 2026-05-13 22:19:36 |        5215.03 |     1856156.43
9000019                                       | 2026-05-13 22:19:37 |        5792.29 |     1861948.73
9000020                                       | 2026-05-13 22:19:37 |        8702.38 |     1870651.11
7                                             | 2026-05-13 22:23:08 |       12539.45 |     1883190.56
8                                             | 2026-05-13 22:23:09 |        8118.16 |     1891308.72
6000011                                       | 2026-05-13 22:25:21 |       10816.68 |     1902125.40
6000012                                       | 2026-05-13 22:25:21 |       11215.45 |     1913340.85
6000013                                       | 2026-05-13 22:25:22 |        7486.73 |     1920827.59
10000013                                      | 2026-05-13 22:29:08 |       32153.40 |     1952980.98
10000014                                      | 2026-05-13 22:29:09 |        2535.66 |     1955516.64
10000015                                      | 2026-05-13 22:29:09 |        3729.42 |     1959246.06
8000019                                       | 2026-05-13 22:33:17 |       10241.95 |     1969488.02
8000020                                       | 2026-05-13 22:33:18 |       19846.49 |     1989334.51
7000028                                       | 2026-05-13 22:38:18 |       14231.80 |     2003566.30
7000029                                       | 2026-05-13 22:38:19 |        7932.21 |     2011498.51
7000030                                       | 2026-05-13 22:38:19 |        2123.84 |     2013622.36
11000012                                      | 2026-05-13 22:41:11 |       36610.23 |     2050232.59
11000013                                      | 2026-05-13 22:41:12 |       14070.21 |     2064302.81
5000017                                       | 2026-05-13 22:45:41 |       23539.85 |     2087842.65
5000018                                       | 2026-05-13 22:45:41 |        2330.64 |     2090173.30
5000019                                       | 2026-05-13 22:45:42 |       19009.69 |     2109182.98
9000021                                       | 2026-05-13 22:48:16 |        5993.77 |     2115176.76
9000022                                       | 2026-05-13 22:48:16 |        1798.42 |     2116975.18
9000023                                       | 2026-05-13 22:48:17 |        7234.49 |     2124209.67
9000024                                       | 2026-05-13 22:48:17 |       11730.93 |     2135940.60
6000014                                       | 2026-05-13 22:51:54 |       23286.90 |     2159227.49
10000016                                      | 2026-05-13 22:55:56 |       17218.66 |     2176446.15
10000017                                      | 2026-05-13 22:55:56 |        3390.48 |     2179836.63
10000018                                      | 2026-05-13 22:55:57 |       13778.31 |     2193614.95
