10000002                                      | 2026-05-14 16:38:11 |      135347.39 |     5541815.51
19000004                                      | 2026-05-14 16:40:29 |      120733.81 |     5662549.32
16000002                                      | 2026-05-14 16:51:52 |      119106.84 |     5781656.16
13000003                                      | 2026-05-14 16:56:48 |      102190.04 |     5883846.20
15000004                                      | 2026-05-14 16:57:29 |       74417.27 |     5958263.47
14000003                                      | 2026-05-14 17:50:02 |      159015.51 |     6117278.98
11000004                                      | 2026-05-14 17:58:23 |      103404.66 |     6220683.65
8000003                                       | 2026-05-14 18:02:37 |      170038.04 |     6390721.69
19000005                                      | 2026-05-14 18:04:07 |      106334.50 |     6497056.19
16000003                                      | 2026-05-14 18:15:18 |      111629.91 |     6608686.11
18000003                                      | 2026-05-14 18:17:36 |      168728.69 |     6777414.79
17000002                                      | 2026-05-14 18:21:02 |      199283.72 |     6976698.51
15000005                                      | 2026-05-14 18:21:57 |      103255.82 |     7079954.33
9000004                                       | 2026-05-14 18:30:18 |      162673.74 |     7242628.07
10000003                                      | 2026-05-14 18:31:43 |      135187.23 |     7377815.30
13000004                                      | 2026-05-14 18:45:43 |      136200.91 |     7514016.21
19000006                                      | 2026-05-14 18:55:17 |       62941.61 |     7576957.82
1                                             | 2026-05-14 19:27:12 |      382901.90 |     7959859.72
14000004                                      | 2026-05-14 19:34:27 |      133749.36 |     8093609.08
9000005                                       | 2026-05-14 19:47:38 |      101158.96 |     8194768.04
19000007                                      | 2026-05-14 19:50:52 |       58844.30 |     8253612.35
11000005                                      | 2026-05-14 19:56:05 |      125227.08 |     8378839.42
15000006                                      | 2026-05-14 20:00:18 |      143958.08 |     8522797.51
12000002                                      | 2026-05-14 20:01:38 |      417842.16 |     8940639.67
16000004                                      | 2026-05-14 20:01:57 |      130406.95 |     9071046.62
8000004                                       | 2026-05-14 20:10:26 |      139357.61 |     9210404.23
18000004                                      | 2026-05-14 20:23:00 |      133931.04 |     9344335.27
10000004                                      | 2026-05-14 20:35:39 |      144430.83 |     9488766.10
19000008                                      | 2026-05-14 20:46:29 |       81485.44 |     9570251.55
17000003                                      | 2026-05-14 20:52:49 |      181799.84 |     9752051.39
11000006                                      | 2026-05-14 21:10:09 |      100150.22 |     9852201.61
13000005                                      | 2026-05-14 21:11:22 |      197655.66 |    10049857.27
14000005                                      | 2026-05-14 21:18:51 |      142116.40 |    10191973.67
15000007                                      | 2026-05-14 21:35:34 |      126846.94 |    10318820.61
19000009                                      | 2026-05-14 21:38:11 |       64255.45 |    10383076.06
16000005                                      | 2026-05-14 21:45:06 |      137870.39 |    10520946.45
9000006                                       | 2026-05-14 21:50:43 |      151060.82 |    10672007.27
8000005                                       | 2026-05-14 21:58:25 |      136008.27 |    10808015.54
12000003                                      | 2026-05-14 22:05:41 |      157535.45 |    10965550.99
10000005                                      | 2026-05-14 22:19:38 |      131929.76 |    11097480.75
18000005                                      | 2026-05-14 22:23:36 |      176054.58 |    11273535.33
13000006                                      | 2026-05-14 22:30:03 |       88610.67 |    11362146.00
14000006                                      | 2026-05-14 22:59:09 |      111545.44 |    11473691.45
2                                             | 2026-05-14 23:19:59 |      296649.37 |    11770340.82
17000004                                      | 2026-05-14 23:24:28 |      212982.66 |    11983323.47
19000010                                      | 2026-05-14 23:24:50 |      114221.60 |    12097545.07
9000007                                       | 2026-05-14 23:30:17 |      140646.13 |    12238191.20
11000007                                      | 2026-05-14 23:31:36 |      196147.48 |    12434338.68
10000006                                      | 2026-05-14 23:34:18 |      103898.86 |    12538237.53
13000007                                      | 2026-05-14 23:49:27 |      118288.29 |    12656525.82
18000006                                      | 2026-05-14 23:50:22 |      104923.07 |    12761448.89
15000008                                      | 2026-05-14 23:58:30 |      172998.39 |    12934447.27
16000006                                      | 2026-05-15 00:07:37 |      161711.73 |    13096159.01
14000007                                      | 2026-05-15 00:15:46 |      116807.93 |    13212966.93
8000006                                       | 2026-05-15 00:19:19 |      168309.72 |    13381276.65
19000011                                      | 2026-05-15 00:35:28 |      112618.45 |    13493895.10
12000004                                      | 2026-05-15 00:38:00 |      203060.90 |    13696956.01
11000008                                      | 2026-05-15 00:45:57 |       84503.60 |    13781459.61
10000007                                      | 2026-05-15 01:08:22 |      130017.80 |    13911477.41
15000009                                      | 2026-05-15 01:33:28 |      147053.90 |    14058531.31
16000007                                      | 2026-05-15 01:46:13 |      216321.40 |    14274852.70
17000005                                      | 2026-05-15 01:49:12 |      200856.61 |    14475709.31
18000007                                      | 2026-05-15 01:49:54 |      161462.88 |    14637172.19
9000008                                       | 2026-05-15 01:50:50 |      187248.62 |    14824420.81
8000007                                       | 2026-05-15 01:51:21 |      123150.26 |    14947571.06
14000008                                      | 2026-05-15 01:58:23 |      109339.40 |    15056910.47
19000012                                      | 2026-05-15 01:58:24 |       81538.34 |    15138448.81
11000009                                      | 2026-05-15 02:24:17 |      124582.62 |    15263031.43
13000008                                      | 2026-05-15 02:33:06 |      265048.91 |    15528080.34
12000005                                      | 2026-05-15 02:46:42 |      178805.39 |    15706885.73
19000013                                      | 2026-05-15 02:59:26 |       65254.80 |    15772140.53
18000008                                      | 2026-05-15 03:25:12 |      144723.49 |    15916864.02
8000008                                       | 2026-05-15 03:25:19 |      137455.76 |    16054319.78
3                                             | 2026-05-15 03:29:02 |      290836.10 |    16345155.89
10000008                                      | 2026-05-15 03:34:09 |      189836.09 |    16534991.98
17000006                                      | 2026-05-15 03:34:23 |      133964.14 |    16668956.12
14000009                                      | 2026-05-15 03:35:50 |      138801.37 |    16807757.49
16000008                                      | 2026-05-15 03:46:22 |      165546.39 |    16973303.88
15000010                                      | 2026-05-15 03:49:04 |      167494.43 |    17140798.30
11000010                                      | 2026-05-15 03:52:48 |      132096.33 |    17272894.63
9000009                                       | 2026-05-15 03:57:31 |      168863.37 |    17441758.01
19000014                                      | 2026-05-15 04:10:06 |      107877.46 |    17549635.47
12000006                                      | 2026-05-15 04:52:28 |      164357.60 |    17713993.07
19000015                                      | 2026-05-15 05:02:19 |       79091.81 |    17793084.88
13000009                                      | 2026-05-15 05:04:44 |      161505.19 |    17954590.07
15000011                                      | 2026-05-15 05:04:56 |       91392.73 |    18045982.80
14000010                                      | 2026-05-15 05:13:26 |      117999.10 |    18163981.90
17000007                                      | 2026-05-15 05:28:18 |      162953.93 |    18326935.84
11000011                                      | 2026-05-15 05:47:00 |      144742.32 |    18471678.16
16000009                                      | 2026-05-15 05:47:44 |      163891.07 |    18635569.23
10000009                                      | 2026-05-15 05:48:20 |      223153.78 |    18858723.01
8000009                                       | 2026-05-15 05:50:59 |      209676.12 |    19068399.12
4                                             | 2026-05-15 05:55:25 |      213070.95 |    19281470.08
13000010                                      | 2026-05-15 06:10:55 |       95701.86 |    19377171.93
9000010                                       | 2026-05-15 06:19:21 |      199716.35 |    19576888.28
14000011                                      | 2026-05-15 06:30:18 |      119306.64 |    19696194.93
18000009                                      | 2026-05-15 06:42:09 |      266385.71 |    19962580.63
19000016                                      | 2026-05-15 06:43:13 |      110911.13 |    20073491.76
12000007                                      | 2026-05-15 06:43:48 |      169839.33 |    20243331.09
15000012                                      | 2026-05-15 06:48:31 |      152319.34 |    20395650.43
10000010                                      | 2026-05-15 07:21:21 |      139135.67 |    20534786.10
13000011                                      | 2026-05-15 07:34:53 |      125786.55 |    20660572.65
16000010                                      | 2026-05-15 07:43:12 |      155867.50 |    20816440.16
5                                             | 2026-05-15 07:52:20 |      159797.17 |    20976237.32
11000012                                      | 2026-05-15 07:53:44 |      172057.17 |    21148294.50
19000017                                      | 2026-05-15 07:54:22 |       96599.68 |    21244894.18
17000008                                      | 2026-05-15 08:02:51 |      205330.11 |    21450224.29
18000010                                      | 2026-05-15 08:03:20 |      144082.53 |    21594306.82
8000010                                       | 2026-05-15 08:09:42 |      188073.57 |    21782380.39
9000011                                       | 2026-05-15 08:16:10 |      178083.84 |    21960464.23
15000013                                      | 2026-05-15 08:18:02 |      142699.51 |    22103163.74
14000012                                      | 2026-05-15 08:28:18 |      154865.25 |    22258028.99
12000008                                      | 2026-05-15 08:28:36 |      138319.83 |    22396348.82
19000018                                      | 2026-05-15 08:39:52 |       65985.87 |    22462334.69
10000011                                      | 2026-05-15 08:46:42 |      108848.59 |    22571183.28
14000013                                      | 2026-05-15 09:15:09 |       74046.14 |    22645229.42
13000012                                      | 2026-05-15 09:24:48 |      162028.33 |    22807257.75
15000014                                      | 2026-05-15 09:25:31 |       95211.64 |    22902469.39
19000019                                      | 2026-05-15 09:29:34 |       81787.03 |    22984256.42
8000011                                       | 2026-05-15 09:30:59 |      142941.45 |    23127197.86
11000013                                      | 2026-05-15 09:50:11 |      209987.72 |    23337185.59
16000011                                      | 2026-05-15 09:50:47 |      199450.40 |    23536635.98
18000011                                      | 2026-05-15 09:50:59 |      160630.97 |    23697266.96
12000009                                      | 2026-05-15 09:51:31 |      145070.57 |    23842337.53
10000012                                      | 2026-05-15 09:53:37 |      120083.50 |    23962421.03
6                                             | 2026-05-15 10:05:51 |      184473.89 |    24146894.92
9000012                                       | 2026-05-15 10:09:53 |      158885.31 |    24305780.23
15000015                                      | 2026-05-15 10:10:48 |       70531.81 |    24376312.04
17000009                                      | 2026-05-15 10:19:59 |      208256.32 |    24584568.36
19000020                                      | 2026-05-15 10:40:23 |       76093.47 |    24660661.83
13000013                                      | 2026-05-15 10:55:21 |      127394.87 |    24788056.70
15000016                                      | 2026-05-15 10:59:05 |       61234.03 |    24849290.73
14000014                                      | 2026-05-15 11:00:05 |      133340.93 |    24982631.66
8000012                                       | 2026-05-15 11:18:17 |      139264.95 |    25121896.61
19000021                                      | 2026-05-15 11:31:21 |       81111.25 |    25203007.85
18000012                                      | 2026-05-15 11:45:16 |      159405.74 |    25362413.59
17000010                                      | 2026-05-15 11:49:34 |      154974.96 |    25517388.55
7                                             | 2026-05-15 12:02:32 |      156692.71 |    25674081.27
10000013                                      | 2026-05-15 12:05:56 |      205542.82 |    25879624.09
11000014                                      | 2026-05-15 12:09:50 |      197661.50 |    26077285.59
12000010                                      | 2026-05-15 12:18:33 |      210632.41 |    26287918.00
19000022                                      | 2026-05-15 12:20:42 |       66893.26 |    26354811.26
13000014                                      | 2026-05-15 12:23:54 |      125785.78 |    26480597.04
14000015                                      | 2026-05-15 12:32:14 |      134234.69 |    26614831.73
8000013                                       | 2026-05-15 12:37:05 |      138230.00 |    26753061.73
16000012                                      | 2026-05-15 12:37:25 |      234817.79 |    26987879.52
15000017                                      | 2026-05-15 12:45:23 |      137569.29 |    27125448.82
9000013                                       | 2026-05-15 12:45:48 |      234011.13 |    27359459.94
19000023                                      | 2026-05-15 13:08:43 |       57534.90 |    27416994.84
12000011                                      | 2026-05-15 13:26:42 |      101679.75 |    27518674.59
10000014                                      | 2026-05-15 13:45:09 |      145179.01 |    27663853.60
9000014                                       | 2026-05-15 13:50:41 |      108106.45 |    27771960.05
13000015                                      | 2026-05-15 13:50:58 |      132665.64 |    27904625.70
8                                             | 2026-05-15 13:53:31 |      153938.78 |    28058564.48
17000011                                      | 2026-05-15 13:54:52 |      174475.21 |    28233039.68
19000024                                      | 2026-05-15 13:55:11 |       72432.52 |    28305472.20
18000013                                      | 2026-05-15 13:57:56 |      199338.00 |    28504810.20
16000013                                      | 2026-05-15 13:59:13 |      134453.48 |    28639263.68
14000016                                      | 2026-05-15 13:59:20 |      129809.49 |    28769073.17
15000018                                      | 2026-05-15 14:14:40 |      124875.85 |    28893949.02
11000015                                      | 2026-05-15 14:14:45 |      201940.99 |    29095890.00
8000014                                       | 2026-05-15 14:20:49 |      145224.99 |    29241114.99
12000012                                      | 2026-05-15 14:31:39 |       90246.33 |    29331361.32
