50000000                                      | 2026-05-16 10:56:34 |       82359.32 |     2361537.34
77000000                                      | 2026-05-16 10:57:47 |       86378.75 |     2447916.09
65000000                                      | 2026-05-16 11:03:19 |       58921.15 |     2506837.24
93000001                                      | 2026-05-16 11:12:35 |       31149.96 |     2537987.20
83000000                                      | 2026-05-16 11:14:02 |       77928.68 |     2615915.87
69000001                                      | 2026-05-16 11:17:37 |       43603.69 |     2659519.56
60000000                                      | 2026-05-16 11:44:29 |      109135.64 |     2768655.20
57000001                                      | 2026-05-16 12:01:06 |       33213.09 |     2801868.29
71000001                                      | 2026-05-16 12:06:14 |       44727.06 |     2846595.35
81000000                                      | 2026-05-16 12:06:19 |       77737.07 |     2924332.43
59000001                                      | 2026-05-16 12:23:18 |       30106.50 |     2954438.92
58000002                                      | 2026-05-16 12:37:49 |       28921.77 |     2983360.69
74000001                                      | 2026-05-16 12:46:18 |       24210.23 |     3007570.92
46000001                                      | 2026-05-16 12:48:00 |       51482.95 |     3059053.88
51000001                                      | 2026-05-16 12:52:54 |       44977.18 |     3104031.06
49000000                                      | 2026-05-16 12:52:57 |      105970.59 |     3210001.65
47000001                                      | 2026-05-16 12:55:20 |       23518.45 |     3233520.10
62000001                                      | 2026-05-16 12:55:40 |       39529.48 |     3273049.58
90000001                                      | 2026-05-16 13:10:15 |       42408.42 |     3315458.00
79000001                                      | 2026-05-16 13:13:17 |       10312.35 |     3325770.35
76000001                                      | 2026-05-16 13:15:04 |       22503.08 |     3348273.43
73000000                                      | 2026-05-16 13:18:26 |       64352.03 |     3412625.45
84000001                                      | 2026-05-16 13:20:20 |       47242.90 |     3459868.36
86000001                                      | 2026-05-16 13:20:44 |       54384.71 |     3514253.07
67000001                                      | 2026-05-16 13:24:27 |       29463.54 |     3543716.62
44000001                                      | 2026-05-16 13:25:17 |       40058.08 |     3583774.69
75000001                                      | 2026-05-16 13:38:40 |       40435.97 |     3624210.67
83000001                                      | 2026-05-16 13:45:08 |       15286.74 |     3639497.41
94000001                                      | 2026-05-16 13:49:22 |       33797.90 |     3673295.31
78000000                                      | 2026-05-16 13:53:20 |       63040.49 |     3736335.80
96000000                                      | 2026-05-16 13:54:48 |       57264.47 |     3793600.27
61000001                                      | 2026-05-16 13:56:20 |       81178.40 |     3874778.67
56000001                                      | 2026-05-16 14:00:15 |       47936.93 |     3922715.60
93000002                                      | 2026-05-16 14:01:16 |       50331.38 |     3973046.98
49000001                                      | 2026-05-16 14:01:24 |       14270.28 |     3987317.26
89000002                                      | 2026-05-16 14:09:27 |       48209.75 |     4035527.01
91000001                                      | 2026-05-16 14:11:53 |       19760.23 |     4055287.23
87000001                                      | 2026-05-16 14:33:57 |       92510.40 |     4147797.63
48000001                                      | 2026-05-16 14:34:06 |       48367.93 |     4196165.56
77000001                                      | 2026-05-16 14:44:39 |       39893.65 |     4236059.22
66000001                                      | 2026-05-16 14:45:20 |       62136.08 |     4298195.30
63000001                                      | 2026-05-16 14:45:31 |       38818.37 |     4337013.67
43000002                                      | 2026-05-16 14:50:51 |       18371.94 |     4355385.61
80000001                                      | 2026-05-16 14:50:51 |       85662.37 |     4441047.97
45000001                                      | 2026-05-16 14:56:34 |       39145.24 |     4480193.22
69000002                                      | 2026-05-16 14:56:56 |       42049.10 |     4522242.32
50000001                                      | 2026-05-16 14:59:10 |       49938.63 |     4572180.95
95000000                                      | 2026-05-16 15:05:47 |       27209.98 |     4599390.93
92000001                                      | 2026-05-16 15:09:29 |       61839.42 |     4661230.35
51000002                                      | 2026-05-16 15:14:54 |       30461.01 |     4691691.36
53000001                                      | 2026-05-16 15:17:58 |       25686.35 |     4717377.71
57000002                                      | 2026-05-16 15:19:08 |       34151.74 |     4751529.44
70000001                                      | 2026-05-16 15:19:46 |       36173.51 |     4787702.95
72000001                                      | 2026-05-16 15:29:09 |       29618.38 |     4817321.33
64000001                                      | 2026-05-16 15:31:34 |       57540.45 |     4874861.78
82000001                                      | 2026-05-16 15:32:39 |       58725.87 |     4933587.65
65000001                                      | 2026-05-16 15:33:02 |       57642.79 |     4991230.44
88000001                                      | 2026-05-16 15:39:46 |       66855.67 |     5058086.11
59000002                                      | 2026-05-16 15:42:19 |       27808.04 |     5085894.15
85000001                                      | 2026-05-16 15:46:28 |       33405.40 |     5119299.56
71000002                                      | 2026-05-16 15:50:41 |       50550.92 |     5169850.48
54000001                                      | 2026-05-16 15:51:17 |       97623.69 |     5267474.18
60000001                                      | 2026-05-16 15:57:18 |       32046.64 |     5299520.82
